time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-04-29,,,2511780.75688
2026-04-30,,,5730717.30608
2026-05-01,,,2107253.68528
2026-05-02,,,2403042.33456
2026-05-03,,,5662205.34113
2026-05-04,,,6274213.10021
2026-05-05,,,1521442.28928
2026-05-06,,,1285859.25996
2026-05-07,,,1413302.8442239
2026-05-08,0.0339625260081824,0.0339625260081824,1458985.42873637
2026-05-09,0.0356648105094583,0.0356648105094583,1568600.22658104
2026-05-10,0.0383272105598734,0.0383272105598734,1475634.28912404
2026-05-11,0.0389577489468693,0.0389577489468693,1064378.38884002
2026-05-12,0.0339060999439284,0.0339060999439284,787440.454981608
2026-05-13,0.0331539386401109,0.0331539386401109,1257366.17993282
2026-05-14,0.0290466904534301,0.0290466904534301,
