time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-04-29,,,2511780.75688
2026-04-30,,,5730717.30608
2026-05-01,,,2107253.68528
2026-05-02,0.0365360926358855,0.0365360926358855,2403042.33456
2026-05-03,0.0313138158971362,0.0313138158971362,5662205.34113
2026-05-04,0.0398132825832846,0.0398132825832846,6274213.10021
2026-05-05,0.0353450134424313,0.0353450134424313,1521442.28928
2026-05-06,0.0325546592635885,0.0325546592635885,1285859.25996
2026-05-07,0.0310611572180012,0.0310611572180012,1123163.23483
2026-05-08,0.0339625260081824,0.0339625260081824,
