time,volume_reported_spot_usd_1d
2024-06-26,51.9872636096923
2024-06-27,0
2024-06-28,0
2024-06-29,0
2024-06-30,0
2024-07-01,0
2024-07-02,0
2024-07-03,0
2024-07-04,0
2024-07-05,0
2024-07-06,0
2024-07-07,0
2024-07-08,71.9743822195485
2024-07-09,17533.7943394277
2024-07-10,1992088.55215287
2024-07-11,4515449.55769211
2024-07-12,2935771.11528143
2024-07-13,1221467.68553943
2024-07-14,1449000.87983216
2024-07-15,1138933.38984571
2024-07-16,814703.879249472
2024-07-17,5202250.66809724
2024-07-18,770906.87005966
2024-07-19,1266613.78092922
2024-07-20,1357541.3629034
2024-07-21,1586400.08589929
2024-07-22,962610.789545496
2024-07-23,1297784.29932133
2024-07-24,581199.991512246
2024-07-25,734203.992782712
2024-07-26,1659949.48771471
2024-07-27,1349727.2691755
2024-07-28,1069148.14551261
2024-07-29,1869130.96748702
2024-07-30,511116.668636573
2024-07-31,1396146.17670986
2024-08-01,1000720.65887587
2024-08-02,653557.262709487
2024-08-03,930010.297636198
2024-08-04,888246.769509336
2024-08-05,7720394.7932037
2024-08-06,1915038.96474695
2024-08-07,594876.922605965
2024-08-08,4012859.30073553
2024-08-09,1547581.85956961
2024-08-10,1552181.87399775
2024-08-11,913258.132356691
2024-08-12,1595918.13690147
2024-08-13,1857143.95397571
2024-08-14,823440.717436751
2024-08-15,2428644.09022388
2024-08-16,2274929.61688358
2024-08-17,741550.73703342
2024-08-18,640597.564955402
2024-08-19,1120812.20057139
2024-08-20,1483418.39527348
2024-08-21,2274015.82094992
2024-08-22,1319745.65015031
2024-08-23,3858657.31906298
2024-08-24,1596738.85968785
2024-08-25,347168.593206296
2024-08-26,2510681.64290389
2024-08-27,3170675.97233348
2024-08-28,664374.111888312
2024-08-29,1100281.75672346
2024-08-30,2250617.43032283
2024-08-31,1517111.7566346
2024-09-01,743341.402523438
2024-09-02,1054206.80172573
2024-09-03,2546404.35145527
2024-09-04,2834143.31532708
2024-09-05,836192.933043854
2024-09-06,2076497.18005564
2024-09-07,514321.187699619
2024-09-08,721268.705674739
2024-09-09,2820929.20614191
2024-09-10,267202.365197985
2024-09-11,1855947.10545119
2024-09-12,319436.022633679
2024-09-13,962459.300644884
2024-09-14,2324835.91482564
2024-09-15,6313761.55927159
2024-09-16,3402640.04387182
2024-09-17,1442388.36149671
2024-09-18,1057317.43841483
2024-09-19,810727.277970314
2024-09-20,2907081.0696614
2024-09-21,1620267.76419223
2024-09-22,1096841.24381824
2024-09-23,4731531.36757176
2024-09-24,4024053.88941478
2024-09-25,3980432.92591413
2024-09-26,6028482.39129716
2024-09-27,1514720.36837577
2024-09-28,1640637.25413489
2024-09-29,775788.691956987
2024-09-30,1172167.83820629
2024-10-01,2857904.04141191
2024-10-02,4784666.54235937
2024-10-03,5678117.42501838
2024-10-04,8377018.53809566
2024-10-05,3429045.03452679
2024-10-06,1250182.41294672
2024-10-07,552526.47854779
2024-10-08,3443899.76891871
2024-10-09,2155954.91318059
2024-10-10,10764179.8198788
2024-10-11,6547257.35205145
2024-10-12,1912802.41496173
2024-10-13,1117227.32260676
2024-10-14,9376603.52340688
2024-10-15,970975.832668397
2024-10-16,2388989.39322024
2024-10-17,11439652.3090305
2024-10-18,202885.811199665
2024-10-19,469375.57741019
2024-10-20,5641977.06520471
2024-10-21,5626041.88490828
2024-10-22,2001788.05810132
2024-10-23,4545968.06646548
2024-10-24,6666952.08501681
2024-10-25,5501293.33362806
2024-10-26,1681024.22600298
2024-10-27,2625246.68747781
2024-10-28,1556374.67049489
2024-10-29,859642.285849544
2024-10-30,3391681.47123503
2024-10-31,57886660.2806019
2024-11-01,33560311.7059071
2024-11-02,1592261.93389708
2024-11-03,8601853.63369842
2024-11-04,13436667.0514769
2024-11-05,16022287.1106617
2024-11-06,20771479.9327438
2024-11-07,8475287.23937954
2024-11-08,5150541.66378861
2024-11-09,2545338.3348645
2024-11-10,2501219.52392924
2024-11-11,5779603.57541
