time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2019-12-16,44124.936017196,,,,,,,
2019-12-17,43596.34001699,,,,,,,
2019-12-18,43611.736016996,,,,,,,
2019-12-19,43611.736016996,,,,,,,
2019-12-20,43611.736016996,,,,,,,
2019-12-21,43611.736016996,,,,,,,
2019-12-22,43147.290016815,,,,,,,
2019-12-23,43147.290016815,,,,,,,
2019-12-24,43147.290016815,,,,,,,
2019-12-25,43147.290016815,,,,,,,
2019-12-26,43147.290016815,,,,,,,
2019-12-27,43147.290016815,,,,,,,
2019-12-28,43147.290016815,,,,,,,
2019-12-29,43147.290016815,,,,,,,
2019-12-30,43147.290016815,,,,,,,
2019-12-31,43147.290016815,,,,,,,
2020-01-01,43147.290016815,,,,,,,
2020-01-02,43147.290016815,,,,,,,
2020-01-03,43147.290016815,,,,,,,
2020-01-04,43147.290016815,,,,,,,
2020-01-05,43147.290016815,,,,,,,
2020-01-06,43001.028016758,,,,,,,
2020-01-07,43001.028016758,,,,,,,
2020-01-08,43001.028016758,,,,,,,
2020-01-09,43001.028016758,,,,,,,
2020-01-10,43001.028016758,,,,,,,
2020-01-11,43586.076016986,,,,,,,
2020-01-12,43586.076016986,,,,,,,
2020-01-13,43673.3308149160772080655,,,,,,,
2020-01-14,43558.4157067473912558738,,,,,,,
2020-01-15,43558.4157067473912558738,,,,,,,
2020-01-16,43558.4157067473912558738,,,,,,,
2020-01-17,43558.4157067473912558738,,,,,,,
2020-01-18,43519.36001696,,,,,,,
2020-01-19,43519.36001696,,,,,,,
2020-01-20,43519.36001696,,,,,,,
2020-01-21,43301.250016875,,,,,,,
2020-01-22,43301.250016875,,,,,,,
2020-01-23,43301.250016875,,,,,,,
2020-01-24,43182.7895995289383996493,,,,,,,
2020-01-25,43182.7895995289383996493,,,,,,,
2020-01-26,43182.7895995289383996493,,,,,,,
2020-01-27,43113.932016802,,,,,,,
2020-01-28,43162.686016821,,,,,,,
2020-01-29,43085.706016791,,,,,,,
2020-01-30,42900.954016719,,,,,,,
2020-01-31,42921.482016727,,,,,,,
2020-02-01,42856.7579285660786711864,,,,,,,
2020-02-02,42856.7579285660786711864,,,,,,,
2020-02-03,42856.7579285660786711864,,,,,,,
2020-02-04,42849.634016699,,,,,,,
2020-02-05,42865.030016705,,,,,,,
2020-02-06,42821.408016688,,,,,,,
2020-02-07,42610.996016606,,,,,,,
2020-02-08,42675.146016631,,,,,,,
2020-02-09,42675.146016631,,,,,,,
2020-02-10,42595.0355265940106116891,,,,,,,
2020-02-11,42613.562016607,,,,,,,
2020-02-12,42446.772016542,,,,,,,
2020-02-13,42446.772016542,,,,,,,
2020-02-14,42398.018016523,,,,,,,
2020-02-15,42398.018016523,,,,,,,
2020-02-16,42398.018016523,,,,,,,
2020-02-17,42362.094016509,,,,,,,
2020-02-18,42264.586016471,,,,,,,
2020-02-19,42183.1542838851925081239,,,,,,,
2020-02-20,42046.476016386,,,,,,,
2020-02-21,41977.194016359,,,,,,,
2020-02-22,42010.9039977865505712449,,,,,,,
2020-02-23,41960.7317241257038535359,,,,,,,
2020-02-24,41888.8627281888786711864,,,,,,,
2020-02-25,41692.368016248,,,,,,,
2020-02-26,41594.86001621,,,,,,,
2020-02-27,41417.806016141,,,,,,,
2020-02-28,40970.6643941082107171245,,,,,,,
2020-02-29,41012.378015983,,,,,,,
2020-03-01,41020.4809370849180024547,,,,,,,
2020-03-02,40968.8774922956497407364,,,,,,,
2020-03-03,41923.308016338,,,,,,,
2020-03-04,42123.92467509536264173,,,,,,,
2020-03-05,41969.496016356,,,,,,,
2020-03-06,42105.600495660807496201,,,,,,,
2020-03-07,42095.230016405,,,,,,,
2020-03-08,42018.250016375,,,,,,,
2020-03-09,41617.954016219,,,,,,,
2020-03-10,41432.5784376547637842198,,,,,,,
2020-03-11,41307.468016098,,,,,,,
2020-03-12,40614.7532953136622286382,,,,,,,
2020-03-13,40097.9968880989296555231,,,,,,,
2020-03-14,40352.4382088293947931035,,,,,,,
2020-03-15,40545.580623983449635301,,,,,,,
2020-03-16,39796.094015509,,,,,,,
2020-03-17,39719.114015479,,,,,,,
2020-03-18,39249.62509793767471654,,,,,,,
2020-03-19,38889.9801766987567140853,,,,,,,
2020-03-20,38804.4179489622953202805,,,,,,,
2020-03-21,38854.372015142,,,,,,,
2020-03-22,38780.4664160483623297487,,,,,,,
2020-03-23,38849.0915440702855390999,,,,,,,
2020-03-24,39476.3344223977325731151,,,,,,,
2020-03-25,39624.172015442,,,,,,,
2020-03-26,39616.474015439,,,,,,,
2020-03-27,39239.272015292,,,,,,,
2020-03-28,39285.46001531,,,,,,,
2020-03-29,39239.2922613468560901227,,,,,,,
2020-03-30,38539.8227067785866815897,,,,,,,
2020-03-31,38374.7608199814371473992,,,,,,,
2020-04-01,38012.724014814,,,,,,,
2020-04-02,38351.0162467401362114553,,,,,,,
2020-04-03,37824.0319824787109236704,,,,,,,
2020-04-04,37781.3538985344917787259,,,,,,,
2020-04-05,37685.5372689237057254237,,,,,,,
2020-04-06,37589.8388162856699270602,,,,,,,
2020-04-07,37659.2368936944093637639,,,,,,,
2020-04-08,37569.9342447992662843951,,,,,,,
2020-04-09,38056.346014831,,,,,,,
2020-04-10,37920.348014778,,,,,,,
2020-04-11,37938.310014785,,,,,,,
2020-04-12,37807.2213081295566086499,,,,,,,
2020-04-13,37426.1919037729544247808,,,,,,,
2020-04-14,37155.68001448,,,,,,,
2020-04-15,36596.292014262,,,,,,,
2020-04-16,36621.0410917702668029223,,,,,,,
2020-04-17,36568.066014251,,,,,,,
2020-04-18,36693.8000143,,,,,,,
2020-04-19,36609.9948441913115519579,,,,,,,
2020-04-20,36498.784014224,,,,,,,
2020-04-21,36255.014014129,,,,,,,
2020-04-22,36290.938014143,,,,,,,
2020-04-23,36432.0423691949770058445,,,,,,,
2020-04-24,36355.088014168,,,,,,,
2020-04-25,36373.050014175,,,,,,,
2020-04-26,36394.0786166379048905903,,,,,,,
2020-04-27,36339.692014162,,,,,,,
2020-04-28,36278.108014138,,,,,,,
2020-04-29,36362.4148364970987477499,,,,,,,
2020-04-30,36168.5585604424745056692,,,,,,,
2020-05-01,36102.833267371743395675,,,,,,,
2020-05-02,36162.638014093,,,,,,,
2020-05-03,36096.5106493683307980129,,,,,,,
2020-05-04,36018.942014037,,,,,,,
2020-05-05,35893.8209445550554661601,,,,,,,
2020-05-06,35348.5651406021627471654,,,,,,,
2020-05-07,35872.8089888485708630041,,,,,,,
2020-05-08,35695.626013911,,,,,,,
2020-05-09,35906.038013993,,,,,,,
2020-05-10,35522.9568594311032252484,,,,,,,
2020-05-11,35513.44001384,,,,,,,
2020-05-12,35975.32001402,,,,,,,
2020-05-13,36235.4378786451347526593,,,,,,,
2020-05-14,36537.274014239,,,,,,,
2020-05-15,36688.668014298,,,,,,,
2020-05-16,36647.612014282,,,,,,,
2020-05-17,36684.3810996265343395675,,,,,,,
2020-05-18,37022.4080332475041611923,,,,,,,
2020-05-19,37507.222014617,,,,,,,
2020-05-20,37479.8253530049796028054,,,,,,,
2020-05-21,37381.488014568,,,,,,,
2020-05-22,37259.437596753085534775,,,,,,,
2020-05-23,37256.3197042913912558738,,,,,,,
2020-05-24,37336.9565917569483873758,,,,,,,
2020-05-25,37340.432014552,,,,,,,
2020-05-26,37799.746014731,,,,,,,
2020-05-27,37799.746014731,,,,,,,
2020-05-28,37332.5615481550971878434,,,,,,,
2020-05-29,37322.1865697757317382817,,,,,,,
2020-05-30,37410.5602996756796071303,,,,,,,
2020-05-31,37394.2280321064597327878,,,,,,,
2020-06-01,37556.7978544960584805377,,,,,,,
