time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2021-01-27,14925798.7245485609554460572020775257156368,,,,,,,
2021-01-28,16718196.5726469545035172457664775001352372,,,,,,,
2021-01-29,18107242.6054026456986054882731142172399612,,,,,,,
2021-01-30,17843530.85050955767340626922850951795264,,,,,,,
2021-01-31,15340896.0813945023711543501756955265350596,,,,,,,
2021-02-01,16590078.025714304273264448800772785834202,,,,,,,
2021-02-02,16757764.3071470755578543835358290341338016,,,,,,,
2021-02-03,17176310.9241629752130609648416543274489588,,,,,,,
2021-02-04,17433355.6871599838510254026815255796339544,,,,,,,
2021-02-05,18557032.694746300322407059924472233609808,,,,,,,
2021-02-06,16556100.4348602689434380634186544055916348,,,,,,,
2021-02-07,16022616.3127871862595753002290833986913136,,,,,,,
2021-02-08,15857795.5428877341138857705504553023045452,,,,,,,
2021-02-09,16341231.5387018248202693467052447043601184,,,,,,,
2021-02-10,14557047.60143285343243745965655053144367,,,,,,,
2021-02-11,15901337.8010258530752495084864729365949016,,,,,,,
2021-02-12,16197877.0744593985024362749402756269459904,,,,,,,
2021-02-13,15698227.5597336375504606753441894507753968,,,,,,,
2021-02-14,17923000.668449902314043679286658739291358,,,,,,,
2021-02-15,17815450.0462952276791719438299051409940224,,,,,,,
2021-02-16,20242737.4832458424393237185362464727638996,,,,,,,
2021-02-17,21641695.5108727886526173926326655670217124,,,,,,,
2021-02-18,21823951.1400877356204283904171793182504388,,,,,,,
2021-02-19,40332637.530703410815014649978522695111188,,,,,,,
2021-02-20,31997871.69841456527820529529202506390552,,,,,,,
2021-02-21,31888902.848776556828553299637952465527088,,,,,,,
2021-02-22,29108514.389464526832258986165136301172084,,,,,,,
2021-02-23,23351961.478281497189846887828387905156988,,,,,,,
2021-02-24,29104816.184552383421573754862581139956912,,,,,,,
2021-02-25,29780718.941377123357388304456434603940284,,,,,,,
2021-02-26,29433820.841253733257888136955134915703508,,,,,,,
2021-02-27,30155110.056954617168671921189574529339836,,,,,,,
2021-02-28,25540314.048170031437591994638231091949256,,,,,,,
2021-03-01,30117220.120360327784471253087250477588268,,,,,,,
2021-03-02,29101909.516426434857055781863437104550472,,,,,,,
2021-03-03,34314510.633703899709815872009667065139016,,,,,,,
2021-03-04,34286922.997857696509410871455094190692024,,,,,,,
2021-03-05,37423211.757142076205373487717330058430496,,,,,,,
2021-03-06,40346742.649642249007035112175016423938492,,,,,,,
2021-03-07,47543442.084216786558859462788851448159116,,,,,,,
2021-03-08,47746279.839896809443326102167852096898904,,,,,,,
2021-03-09,47408763.759036132602124973723121740189644,,,,,,,
2021-03-10,49455952.553983180781848126417648371968088,,,,,,,
2021-03-11,57489237.768491628920232236405909349968104,,,,,,,
2021-03-12,48667715.972656453069538367373935940925732,,,,,,,
2021-03-13,62758269.64790501495670949998180714744218,,,,,,,
2021-03-14,74597475.984518692813249755303440833310444,,,,,,,
2021-03-15,86278412.966666991138249309354083111245912,,,,,,,
2021-03-16,89775337.702390461974737201060096174721004,,,,,,,
2021-03-17,83673664.436134967518896979414404897322044,,,,,,,
2021-03-18,88766794.679380795005048449116874113842756,,,,,,,
2021-03-19,95479501.537864073622775768972699438402044,,,,,,,
2021-03-20,79627205.241590751524383442715035719108052,,,,,,,
2021-03-21,84267237.985691622101601311778506761165724,,,,,,,
2021-03-22,86454954.015631959070604484118659275654512,,,,,,,
2021-03-23,83767569.555937023764798455585668949248728,,,,,,,
2021-03-24,100774857.605616157184798168330840390999828,,,,,,,
2021-03-25,102755019.676917172083631406369580064214884,,,,,,,
2021-03-26,124645361.501785784855921726261817192097484,,,,,,,
2021-03-27,126531755.219791060007414013274246578529832,,,,,,,
2021-03-28,129904166.994172015384832767925188575739612,,,,,,,
2021-03-29,128962093.758038440692894029779928577939376,,,,,,,
2021-03-30,134765836.86998998941740249449869290725164,,,,,,,
2021-03-31,129093902.557734479806037333394525660638756,,,,,,,
2021-04-01,113559463.122497919597737181644049562634384,,,,,,,
2021-04-02,112471901.552582813847362633270422527038336,,,,,,,
2021-04-03,102910410.629701268106119747483146932568368,,,,,,,
2021-04-04,109233192.213382006205707847010112423309132,,,,,,,
2021-04-05,104030204.724973088331655506500154162852308,,,,,,,
2021-04-06,94104246.195932940291302184270292399163708,,,,,,,
2021-04-07,83994072.17357109782317559599213560908132,,,,,,,
2021-04-08,104897244.461439168587211381350545390860572,,,,,,,
2021-04-09,93428377.651894981881349528084566319913468,,,,,,,
2021-04-10,89224638.620162548822800698778118909298528,,,,,,,
2021-04-11,88345227.832712981568873267623686604392868,,,,,,,
2021-04-12,80334255.189021587615449781144143068955436,,,,,,,
2021-04-13,78340869.526010602837744113802130783804824,,,,,,,
2021-04-14,73794598.468311737270339822879815403968316,,,,,,,
2021-04-15,83522661.46389514906432795772409804652656,,,,,,,
2021-04-16,76017981.680164874742531173537564477558792,,,,,,,
2021-04-17,69893152.720990852798453097818149831743828,,,,,,,
2021-04-18,62968221.87416601317439838166648741714436,,,,,,,
2021-04-19,61697017.380239780765227667527374826391356,,,,,,,
2021-04-20,56116309.380197847906990603735523369644044,,,,,,,
2021-04-21,53179158.770825916646197979728354406256016,,,,,,,
2021-04-22,51078977.747564021528276424124735280652028,,,,,,,
2021-04-23,45403399.743382638935525307634203228005912,,,,,,,
2021-04-24,43027787.459638305807742333119319281526352,,,,,,,
2021-04-25,47766182.7847939545639135199932181889346,,,,,,,
2021-04-26,60442983.829983383666922235249582568697036,,,,,,,
2021-04-27,61148972.334854650634020742836054028954296,,,,,,,
2021-04-28,57651619.956056713806316072886290460062056,,,,,,,
2021-04-29,65823515.949280039104008481122597763957796,,,,,,,
2021-04-30,63326855.129987682336102340526314015964172,,,,,,,
2021-05-01,61234522.880588208421265083052751990409856,,,,,,,
2021-05-02,61087977.056762866222589678668663584820052,,,,,,,
2021-05-03,57420946.034507184825359544742079096471004,,,,,,,
2021-05-04,52144642.332457844353623978755264168556676,,,,,,,
2021-05-05,50818653.914042330343600849825129050189872,,,,,,,
2021-05-06,49046635.746561153993489536630058124058788,,,,,,,
2021-05-07,48653205.91764957945776062557940263207136,,,,,,,
2021-05-08,49684484.892249849226576408613250963980856,,,,,,,
2021-05-09,55346564.338899776255982385639723989912584,,,,,,,
2021-05-10,53708130.87569893022524051834196062026518,,,,,,,
2021-05-11,56588001.01304268409047983555193224039888,,,,,,,
2021-05-12,51322835.174285209397463018928978970220884,,,,,,,
2021-05-13,46697897.214078466321178057439741466144436,,,,,,,
2021-05-14,61490887.589393732504504758329046998933128,,,,,,,
2021-05-15,60513734.521011407525163143407765218052544,,,,,,,
2021-05-16,52298755.162355294361792222426048848988488,,,,,,,
2021-05-17,46419600.740620705759574977877836174218072,,,,,,,
2021-05-18,46067736.642521954388692857608581900615572,,,,,,,
2021-05-19,33822791.59757861205647779828773127425292,,,,,,,
2021-05-20,34450412.031107531674924273399252494467496,,,,,,,
2021-05-21,25659308.335020811284080412656131103562528,,,,,,,
2021-05-22,26063586.56142315573238550026200275277948,,,,,,,
2021-05-23,21940769.3275344191162195465891973217348004,,,,,,,
2021-05-24,27165349.464774471722303197907775229726848,,,,,,,
2021-05-25,26769420.695317186909889940600693183183784,,,,,,,
2021-05-26,29340191.312034060383936617757806100388216,,,,,,,
2021-05-27,29447642.52457264813366040747558112436104,,,,,,,
2021-05-28,24833676.258259261409634074695764263487732,,,,,,,
2021-05-29,24029105.762950979090701512301312126796612,,,,,,,
2021-05-30,25890208.079499506955393263134092362771756,,,,,,,
2021-05-31,28344759.866055682250540652843600069898712,,,,,,,
2021-06-01,28596392.179876186915013541108615638631316,,,,,,,
2021-06-02,28476402.128305155403185456790646524897,,,,,,,
2021-06-03,27998094.660516252772920618770264682034304,,,,,,,
2021-06-04,24501830.426493891809081825481369767877532,,,,,,,
2021-06-05,23931840.641677451999171950352062165606452,,,,,,,
2021-06-06,23906276.186653579193599385148990407709912,,,,,,,
2021-06-07,20457987.3092885102436935505135385327230244,,,,,,,
2021-06-08,19816924.8809790188527063854727487196858044,,,,,,,
2021-06-09,20343707.2365917522144821574725089970925616,,,,,,,
2021-06-10,19195593.5660843704853231449591105720816816,,,,,,,
2021-06-11,20205786.6080147252878180265083487430551376,,,,,,,
2021-06-12,19501710.0511826157028322611058073670735616,,,,,,,
2021-06-13,19230400.1112971847874625760688504481397568,,,,,,,
2021-06-14,20004318.4407912417688028083813272755677104,,,,,,,
2021-06-15,20191001.6179150316126701547598884127638212,,,,,,,
2021-06-16,19226763.8910911483573366868982690637863768,,,,,,,
2021-06-17,19287098.0461299280436653523562932502633728,,,,,,,
2021-06-18,17385964.4374669233003356133816049139880888,,,,,,,
2021-06-19,18198298.073708797224497272572898780214484,,,,,,,
2021-06-20,17194300.9207241623521858414787381058947044,,,,,,,
2021-06-21,14713212.1793319677079437227982743862315296,,,,,,,
2021-06-22,13235350.2034297897817740767189958465213564,,,,,,,
2021-06-23,13838461.9573490677394947148743358291254832,,,,,,,
2021-06-24,14107705.0134984031148642518676620482310392,,,,,,,
2021-06-25,13444798.1624264437875000294591661927137032,,,,,,,
