time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-11-19,,,7168694.18842654
2024-11-20,,,9059395.7224076
2024-11-21,,,9037328.83337032
2024-11-22,,,7246829.33706802
2024-11-23,,,7744695.44152079
2024-11-24,,,6295527.99457534
2024-11-25,,,4247494.25447033
2024-11-26,,,4670971.15693349
2024-11-27,,,3857532.28327279
2024-11-28,,,4090148.59825694
2024-11-29,,,5346008.08257982
2024-11-30,,,6598298.79776968
2024-12-01,,,4679282.45984199
2024-12-02,,,4479169.49091451
2024-12-03,,,4568792.01842977
2024-12-04,,,5565994.52267099
2024-12-05,,,6579712.95605975
2024-12-06,,,4146221.75666303
2024-12-07,,,8809985.01924361
2024-12-08,,,7823655.28810515
2024-12-09,,,8619733.25465199
2024-12-10,,,6112581.2454733
2024-12-11,,,4796204.2703214
2024-12-12,,,4495323.02198977
2024-12-13,,,3183847.13756419
2024-12-14,,,2834500.07394447
2024-12-15,,,2634301.64649359
2024-12-16,,,3333140.5766669
2024-12-17,,,2646709.76354696
2024-12-18,,,3646094.7456383
2024-12-19,,,3634068.45600743
2024-12-20,,,3101033.67776713
2024-12-21,,,1980178.34505386
2024-12-22,,,1112913.03488772
2024-12-23,,,2965896.64566959
2024-12-24,,,4490160.98290663
2024-12-25,,,2708517.39732334
2024-12-26,,,1938447.98149112
2024-12-27,,,8461412.825464
2024-12-28,,,15539428.3503379
2024-12-29,,,15957365.5600058
2024-12-30,,,5049592.69621162
2024-12-31,,,2958724.60133118
2025-01-01,,,1965491.02830424
2025-01-02,,,1862214.0935929
2025-01-03,,,2848176.35401464
2025-01-04,,,1878532.88130976
2025-01-05,,,809728.768675091
2025-01-06,,,877234.738414262
2025-01-07,,,874867.233203105
2025-01-08,,,856391.782551373
2025-01-09,,,555010.198777056
2025-01-10,,,286049.604785166
2025-01-11,,,183074.946487079
2025-01-12,,,307220.565759425
2025-01-13,,,512308.702792014
2025-01-14,,,352904.705130959
2025-01-15,,,601067.157004744
2025-01-16,,,1382860.86752517
2025-01-17,,,2016588.95064774
2025-01-18,,,2146260.94858941
2025-01-19,,,2763761.16282205
2025-01-20,,,2242407.15735319
2025-01-21,,,1699970.04024627
2025-01-22,,,649261.140693811
2025-01-23,,,1143770.94465893
2025-01-24,,,608675.818842372
2025-01-25,,,419901.070540419
2025-01-26,,,358227.534621277
2025-01-27,,,702797.824171599
2025-01-28,,,300613.021853789
2025-01-29,,,323160.852881541
2025-01-30,,,452525.267336161
2025-01-31,,,307776.311628281
2025-02-01,,,375863.684240136
2025-02-02,,,312389.384458385
2025-02-03,,,439516.192582441
2025-02-04,,,355965.625164553
2025-02-05,,,227791.91010716
2025-02-06,,,244355.417105931
2025-02-07,,,154738.615908302
2025-02-08,,,133474.790900679
2025-02-09,,,103189.987993608
2025-02-10,,,111545.016902155
2025-02-11,,,118937.359122601
2025-02-12,,,148070.947136677
2025-02-13,,,105434.556469953
2025-02-14,,,210399.875567753
2025-02-15,,,124052.926102678
2025-02-16,,,110082.234010831
2025-02-17,,,149855.258548522
2025-02-18,,,151540.309339714
2025-02-19,,,197558.119192531
2025-02-20,,,118235.109210998
2025-02-21,,,163011.420915702
2025-02-22,,,202588.318228328
2025-02-23,,,197509.986775754
2025-02-24,,,153379.42739148
2025-02-25,,,209373.24307856
2025-02-26,,,260566.921214089
2025-02-27,,,267739.243793277
2025-02-28,,,206284.159949463
2025-03-01,,,116622.292587999
2025-03-02,,,339814.566891654
2025-03-03,,,489499.737021013
2025-03-04,,,458088.416301192
2025-03-05,,,135444.842585955
2025-03-06,,,96273.1490666737
2025-03-07,,,102547.601955012
2025-03-08,,,340956.458928156
2025-03-09,,,121809.120207685
2025-03-10,,,101658.192933344
2025-03-11,,,104968.798613828
2025-03-12,,,96113.7488653984
2025-03-13,,,79443.9563121886
2025-03-14,,,102055.157874769
2025-03-15,,,67228.4985335137
