time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2017-07-05,2,1,1614335154,1614335154,,,,200000000,,,,,,,,,,,200000000,0,0,
2017-07-06,0,1,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,0,0,
2017-07-07,6,6,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,8,8,
2017-07-08,24,28,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,35,35,
2017-07-09,82,99,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,137,137,
2017-07-10,55,144,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,68,68,
2017-07-11,304,416,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,404,404,
2017-07-12,421,714,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,534,534,
2017-07-13,389,1016,1614335154,1614335154,,,,0,,,,,,,,,,,200000000,511,511,
2017-07-14,362,1278,1614335155,1614335155,,,,0,,,,,,,,,,,200000000,422,422,
2017-07-15,52,1310,1614335155,1614335155,30.00766522,15355823.14012278,,0,0,0.0000385895832846288,0.0767791157006139,,,,,,,,200000000,58,58,282404.748870668
2017-07-16,28,1326,1614335155,1614335155,30.39733409,14961379.9755081,,0,0,0.00003915055230859149,0.0748068998775405,,,,,,,,200000000,29,29,173930.136437577
2017-07-17,27,1342,1614335155,1614335155,32.14809273,18109181.29530732,,0,0,0.00004086474459380474,0.0905459064765366,,,,,,,,200000000,23,23,174986.893149319
2017-07-18,29,1357,1614335155,1614335155,32.57475352,18620366.91184954,,0,0,0.000040412971946230326,0.0931018345592477,,,,,,,,200000000,30,30,268211.817017566
2017-07-19,41,1379,1614335155,1614335155,34.44729011,21578493.4428906,,0,0,0.00004780210403272931,0.107892467214453,,,,,,,,200000000,53,53,369045.486795276
2017-07-20,18,1386,1614335155,1614335155,36.2306456,23542577.5633372,,0,0,0.000041684540619520785,0.117712887816686,,,,,,,,200000000,13,13,565478.43543256
2017-07-21,32,1408,1614335155,1614335155,27.07333705,22245851.2675766,,0,0,0.000041719215078901044,0.111229256337883,,,,,,,,200000000,33,33,283315.953470927
2017-07-22,16,1417,1614335155,1614335155,27.88989141,23659095.3573428,,0,0,0.000041804154880187134,0.118295476786714,,,,,,,,200000000,14,14,327352.121582787
2017-07-23,14,1428,1614335155,1614335155,28.02849717,23922060.4076336,,0,0,0.00004344340999415532,0.119610302038168,,,,,,,,200000000,12,12,683084.401634338
2017-07-24,30,1444,1614335155,1614335155,27.37179648,23213559.0522412,,0,0,0.00004212743191116293,0.116067795261206,,,,,,,,200000000,30,30,172736.866607223
2017-07-25,21,1454,1614335155,1614335155,26.56160878,21191899.0652226,,0,0,0.00004141157042665095,0.105959495326113,,,,,,,,200000000,29,29,148889.062484012
2017-07-26,11,1461,1614335155,1614335155,26.43572959,21004640.3595362,,0,0,0.00004163746405610764,0.105023201797681,,,,,,,,200000000,9,9,199420.442405461
2017-07-27,22,1471,1614335156,1614335156,26.99676573,21611601.7025828,,0,0,0.00004054485037989489,0.108058008512914,,,,,,,,200000000,17,17,329937.042630632
2017-07-28,19,1476,1614335156,1614335156,26.56514208,20938545.236444,,0,0,0.00003747278667445955,0.10469272618222,,,,,,,,200000000,14,14,335464.016147577
2017-07-29,6,1477,1614335156,1614335156,27.12650806,21477466.3429752,,0,0,0.000039678287551139545,0.107387331714876,,,,,,,,200000000,3,3,342296.777911682
2017-07-30,6,1478,1614335156,1614335156,27.10329821,21437429.211535,,0,0,0.00003898586937463478,0.107187146057675,,,,,,,,200000000,3,3,220550.898123219
