time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-01-07,,,835.044973919736
2026-01-08,,,3134932.35968261
2026-01-09,,,81646.3636108638
2026-01-10,,,30947.9056954799
2026-01-11,,,220815.264893212
2026-01-12,,,551364.374887852
2026-01-13,,,68938.1065894872
2026-01-14,,,55979.6531043343
2026-01-15,,,6740933.33483984
2026-01-16,,,509657.509315148
2026-01-17,,,103596.076398991
2026-01-18,,,831057.505507343
2026-01-19,,,1445046.50197579
2026-01-20,,,156218.253389833
2026-01-21,,,162538.536545133
2026-01-22,,,177251.367634577
2026-01-23,1.02931011501336,1.02931011501336,59681.3265263062
2026-01-24,0.957382630658322,0.957382630658322,143455.112370683
2026-01-25,1.02872291018005,1.02872291018005,74825.1602231956
2026-01-26,0.810211631155151,0.810211631155151,66551.0811684031
2026-01-27,0.816891267839051,0.816891267839051,135335.4400267
2026-01-28,0.918395785196935,0.918395785196935,143369.377189716
2026-01-29,0.930714288687201,0.930714288687201,
