time,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SplyCur,SplyExpFut10yr,TxCnt,TxCntSec,TxTfrCnt,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2014-04-18,1614335377,885,375.433898305085,,,,63010,56163.1423728814,0,0.000001114611,,0.000001,,0.000004458444,,468.026186440678,15562.5089059084,36500,100,,15562.5089059084,,,,,,,,,,,,0.000384853746,33.251363622876,,,15562.50891036684,,15562.508905908395,18428477.759906635489,4,0.0000462962962962963,28,,,,
2014-04-19,1614335377,1356,473.003687315634,,,,58156,69769.4033923304,0,0.000001303353,,0.000001,,0.000014336883,,581.411694936087,23801.3951725352,22069.734802379,60.4650268558328,,23801.3951725352,,,,,,,,,,,,0.00047381075,40.937248758797,,,23801.395186872126,,39363.90407844364,18428884.250749183219,11,0.000127314814814815,74,,,,
2014-04-20,1614335377,1641,402.05606337599,,,,103280,84092.5301645338,0,0.00000104617,,0.000001031781,,0.00000418468,,700.771084704449,28784.4066140768,15416.8288360685,42.2378872221054,,28784.4066140768,,,,,,,,,,,,0.000475408963,41.075334366002,,,28784.40661826149,,68148.310692520452,18429376.246450780492,4,0.0000462962962962963,35,,,,
2014-04-21,1614335377,1639,388.494813910921,,,,156787,117482.115314216,0,0.00000103333333333333,,0.000001,,0.000031,,979.017627618467,28704.2102629639,10817.515788564,29.6370295577097,,28704.2102629639,,,,,,,,,,,,0.000339344918,29.319400881258,,,28704.210293963932,,96852.520955484386,18429868.238975408569,30,0.000347222222222222,191,,,,
2014-04-22,1614335377,1470,462.33537414966,,,,234814,238052.536054422,0,0.00000126476488461538,,0.0000010629755,,0.000065767774,,1983.77113378685,25691.3900291384,7652.24260046035,20.9650482204393,,25691.3900291384,,,,,,,,,,,,0.000149893325,12.950783312319,,,25691.390094906221,,122543.910984622836,18430308.975723828641,52,0.000601851851851852,348,,,,
2014-04-23,1614335377,1509,566.515573227303,,,,259153,255662.599072233,0,0.00000131519370967742,,0.000001,,0.000040771005,,2130.52165893528,26319.9130692,6453.39344956274,17.680529998802,,26319.9130692,,,,,,,,,,,,0.000142983115,12.353741159864,,,26319.913109971047,,148863.824053822876,18430760.836067507598,31,0.000358796296296296,192,,,,
2014-04-24,1614335378,1445,415.603460207612,,,,277270,273815.853979239,0,0.00000135347025,,0.0000011127085,,0.000016241643,,2281.79878316032,25198.187129512,5283.94348643057,14.4765574970701,,25198.187129512,,,,,,,,,,,,0.000127813936,11.043124105296,,,25198.18714575366,,174062.011183334894,18431194.635650439196,12,0.000138888888888889,96,,,,
2014-04-25,1614335378,1449,1330.74810213941,,,,296087,302515.096618357,0,0.00000117239124050633,,0.000001,,0.000092618908,,2520.95913848631,24884.4868378699,4565.4674931018,12.5081301180871,,24884.4868378699,,,,,,,,,,,,0.000114248141,9.871039379651,,,24884.48693048881,,198946.498021204794,18431623.025542233804,79,0.000914351851851852,594,,,,
2014-04-26,1614335378,1540,597.659090909091,,,,367667,332938.176623377,0,0.00000138450319047619,,0.000001423198,,0.000029074567,,2774.48480519481,26758.324800306,4327.23963538668,11.8554510558539,,26758.324800306,,,,,,,,,,,,0.000111625349,9.644430122407,,,26758.324829380541,,225704.822821510768,18432084.649185252967,21,0.000243055555555556,155,,,,
2014-04-27,1614335378,1533,1206.61578604044,,,,469898,424868.539465101,0,0.00000121494309836066,,0.000001,,0.000074111529,,3540.57116220918,26382.7361274698,3819.98172645855,10.4657033601604,,26382.7361274698,,,,,,,,,,,,0.000086244769,7.451548067493,,,26382.736201581304,,252087.558948980544,18432540.757513510306,61,0.000706018518518518,462,,,,
