time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-12-08,,,2489397.420826
2025-12-09,,,516642.379829
2025-12-10,,,315214.54836
2025-12-11,,,162681.228543
2025-12-12,0.0297804699006429,0.0297804699006429,216085.187701
2025-12-13,0.0287838404441847,0.0287838404441847,401899.378278
2025-12-14,0.0324435429573349,0.0324435429573349,191989.786279
2025-12-15,0.0290543220338983,0.0290543220338983,131117.25792
2025-12-16,0.0254531174751607,0.0254531174751607,75391.343014
2025-12-17,0.0249471946230275,0.0249471946230275,107601.607308
2025-12-18,0.023728983635301,0.023728983635301,
