time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-03-25,,,318452.034828477
2026-03-26,,,414092.348485292
2026-03-27,,,541367.166891456
2026-03-28,,,189666.736740682
2026-03-29,,,209334.210260229
2026-03-30,,,239148.22213663
2026-03-31,,,204584.469452878
2026-04-01,,,150036.64320173
2026-04-02,,,136555.953994366
2026-04-03,,,208702.749354116
2026-04-04,,,127977.690503935
2026-04-05,,,129505.257498933
2026-04-06,0.147119543014034,0.147119543014034,145116.042839823
2026-04-07,0.148789943638014,0.148789943638014,235135.734859479
2026-04-08,0.152893369779093,0.152893369779093,125919.086042752
2026-04-09,0.150307293581222,0.150307293581222,123875.435915658
2026-04-10,0.147749253974109,0.147749253974109,127144.760396852
2026-04-11,0.145647349843984,0.145647349843984,155936.167173326
2026-04-12,0.147886911296654,0.147886911296654,
